User Name_asset00000,Device Type,_HomeCenter,IP Address,OS,Last Report Time,User Name
jdoe6055_asset04357,Desktop,NSSC,198.117.13.92,Win10 10.0.14393.2007 (1607),2/28/18 2:02,jdoe6055
jdoe6056_asset04358,Desktop,NSSC,198.117.13.105,Win10 10.0.10586.1417 (1511),3/1/18 12:22,jdoe6056
jdoe6058_asset04359,Desktop,NSSC,198.117.13.82,Win10 10.0.10586.1417 (1511),3/1/18 12:25,jdoe6058
jdoe606_asset04360,Desktop,JSC,130.134.1.158,Win7 6.1.7601,2/28/18 16:02,jdoe606
jdoe6060_asset04361,Desktop,NSSC,198.117.13.130,Win10 10.0.10586.1417 (1511),3/1/18 12:26,jdoe6060
jdoe6061_asset04362,Desktop,NSSC,198.117.13.122,Win10 10.0.10586.1356 (1511),3/1/18 12:18,jdoe6061
jdoe6062_asset04363,Desktop,NSSC,198.117.13.93,Win10 10.0.10586.1417 (1511),2/28/18 4:17,jdoe6062
jdoe6063_asset04364,Desktop,NSSC,198.117.13.99,Win10 10.0.10586.1417 (1511),3/1/18 12:20,jdoe6063
jdoe6064_asset04365,Desktop,NSSC,198.117.13.98,Win10 10.0.10586.1417 (1511),3/1/18 12:28,jdoe6064
jdoe6065_asset04366,Desktop,NSSC,198.117.13.120,Win10 10.0.10586.1417 (1511),3/1/18 12:20,jdoe6065
jdoe6066_asset04367,Desktop,NSSC,198.117.13.131,Win10 10.0.10586.1417 (1511),3/1/18 12:23,jdoe6066
jdoe6067_asset04368,Desktop,NSSC,198.117.13.118,Win10 10.0.10586.1417 (1511),3/1/18 12:24,jdoe6067
jdoe6068_asset04369,Desktop,NSSC,198.117.13.107,Win10 10.0.14393.2068 (1607),3/1/18 12:24,jdoe6068
jdoe6069_asset04370,Desktop,NSSC,198.117.13.117,Win10 10.0.10586.1417 (1511),3/1/18 12:25,jdoe6069
jdoe607_asset04371,Desktop,JSC,130.134.1.117,Win7 6.1.7601,3/1/18 12:21,jdoe607
jdoe6070_asset04372,Desktop,NSSC,198.117.13.111,Win10 10.0.10586.1417 (1511),3/1/18 12:22,jdoe6070
jdoe6071_asset04373,Desktop,NSSC,198.117.13.114,Win10 10.0.10586.1417 (1511),3/1/18 12:26,jdoe6071
jdoe6074_asset04374,Desktop,NSSC,198.117.13.227,Win7 6.1.7601,3/1/18 12:29,jdoe6074
jdoe6075_asset04375,Desktop,NSSC,198.117.11.154,Win7 6.1.7601,2/28/18 11:43,jdoe6075
jdoe6077_asset04376,Desktop,NSSC,198.117.13.90,Win7 6.1.7601,3/1/18 12:18,jdoe6077
jdoe6078_asset04377,Desktop,NSSC,198.117.13.151,Win7 6.1.7601,3/1/18 12:21,jdoe6078
jdoe608_asset04378,Desktop,JSC,130.134.1.209,Win7 6.1.7601,3/1/18 12:23,jdoe608
jdoe6081_asset04379,Desktop,NSSC,198.117.11.179,Mac OS X 10.11.6 (15G17023),3/1/18 3:04,jdoe6081
jdoe6082_asset04380,Server,NSSC,198.117.13.41,Win2008R2 6.1.7601,3/1/18 12:26,jdoe6082
jdoe6083_asset04381,Server,NSSC,198.117.13.46,Win2008R2 6.1.7601,3/1/18 12:22,jdoe6083
jdoe6084_asset04382,Server,NSSC,198.117.13.25,Win2008R2 6.1.7601,3/1/18 12:31,jdoe6084
jdoe6085_asset04383,Server,NSSC,198.117.13.19,Win2008R2 6.1.7601,3/1/18 12:24,jdoe6085
jdoe6086_asset04384,Server,NSSC,198.117.13.36,Win2008R2 6.1.7601,3/1/18 12:22,jdoe6086
jdoe6087_asset04385,Server,NSSC,198.117.13.60,Win2008R2 6.1.7601,3/1/18 12:22,jdoe6087
jdoe6088_asset04386,Server,NSSC,198.117.13.28,Win2008R2 6.1.7601,3/1/18 12:18,jdoe6088
jdoe6089_asset04387,Server,NSSC,198.117.13.32,Win2012R2 6.3.9600,3/1/18 12:19,jdoe6089
jdoe609_asset04388,Desktop,JSC,130.134.2.8,Win7 6.1.7601,3/1/18 12:25,jdoe609
jdoe6090_asset04389,Server,NSSC,198.117.13.55,Win2008R2 6.1.7601,3/1/18 12:23,jdoe6090
jdoe6092_asset04390,Server,NSSC,198.117.13.26,Linux Red Hat Enterprise Server 7.4 (3.10.0-693.11.6.el7.x86_64),3/1/18 12:30,jdoe6092
jdoe6093_asset04391,Server,NSSC,198.117.13.22,Linux Red Hat Enterprise Server 7.4 (3.10.0-693.17.1.el7.x86_64),3/1/18 12:25,jdoe6093
jdoe610_asset04392,Desktop,JSC,130.134.1.173,Win7 6.1.7601,3/1/18 12:22,jdoe610
jdoe6100_asset04393,Server,NSSC,198.117.13.66,Win2008R2 6.1.7601,3/1/18 12:23,jdoe6100
jdoe6101_asset04394,Server,NSSC,198.117.13.40,Win2008R2 6.1.7601,3/1/18 12:23,jdoe6101
jdoe6104_asset04395,Server,NSSC,198.117.13.23,Win2008R2 6.1.7601,3/1/18 11:05,jdoe6104
jdoe6105_asset04396,Server,NSSC,198.117.13.24,Win2008R2 6.1.7601,3/1/18 12:22,jdoe6105
jdoe6106_asset04397,Server,NSSC,198.117.13.59,Win2008R2 6.1.7601,3/1/18 12:25,jdoe6106
jdoe611_asset04398,Desktop,JSC,130.134.1.120,Win7 6.1.7601,3/1/18 12:21,jdoe611
jdoe6110_asset04399,Server,NSSC,198.117.13.64,Win2008R2 6.1.7601,3/1/18 12:31,jdoe6110
jdoe6111_asset04400,Server,NSSC,198.117.13.48,Win2008R2 6.1.7601,3/1/18 12:22,jdoe6111
jdoe6112_asset04401,Server,NSSC,198.117.13.65,Win2008R2 6.1.7601,3/1/18 12:25,jdoe6112
jdoe6113_asset04402,Server,NSSC,198.117.13.44,Win2008R2 6.1.7601,3/1/18 12:25,jdoe6113
jdoe6115_asset04403,Server,NSSC,198.117.13.42,Win2012R2 6.3.9600,3/1/18 12:22,jdoe6115
jdoe6116_asset04404,Server,NSSC,198.117.13.37,Win2012R2 6.3.9600,3/1/18 12:22,jdoe6116
jdoe6117_asset04405,Server,NSSC,198.117.13.35,Win2008R2 6.1.7601,3/1/18 12:22,jdoe6117
jdoe612_asset04406,Desktop,JSC,130.134.2.45,Win7 6.1.7601,3/1/18 12:20,jdoe612
jdoe6129_asset04407,Server,NSSC,198.117.13.27,Win2012R2 6.3.9600,3/1/18 11:59,jdoe6129
jdoe613_asset04408,Desktop,JSC,130.134.2.234,Win7 6.1.7601,3/1/18 12:22,jdoe613
jdoe6130_asset04409,Server,NSSC,198.117.13.45,Win2012R2 6.3.9600,3/1/18 12:21,jdoe6130
jdoe614_asset04410,Desktop,JSC,130.134.2.173,Win7 6.1.7601,3/1/18 12:26,jdoe614
jdoe6140_asset04411,Server,NSSC,198.117.13.53,Win2012R2 6.3.9600,3/1/18 12:22,jdoe6140
jdoe6141_asset04412,Server,NSSC,198.117.13.51,Win2012R2 6.3.9600,3/1/18 12:22,jdoe6141
jdoe6142_asset04413,Server,NSSC,198.117.13.33,Win2012R2 6.3.9600,3/1/18 12:22,jdoe6142
jdoe6143_asset04414,Server,NSSC,198.117.13.54,Win2012R2 6.3.9600,3/1/18 12:22,jdoe6143
jdoe6146_asset04415,Server,NSSC,198.117.13.49,Win2008R2 6.1.7601,3/1/18 12:22,jdoe6146
jdoe6147_asset04416,Server,NSSC,198.117.13.57,Win2008R2 6.1.7601,3/1/18 12:22,jdoe6147
jdoe6148_asset04417,Server,NSSC,198.117.13.58,Win2008R2 6.1.7601,3/1/18 12:22,jdoe6148
jdoe615_asset04418,Desktop,JSC,130.134.1.126,Win7 6.1.7601,3/1/18 12:19,jdoe615
jdoe616_asset04419,Desktop,JSC,130.134.2.55,Win7 6.1.7601,3/1/18 12:21,jdoe616
jdoe6169_asset04420,Server,NSSC,198.117.13.62,Win2008R2 6.1.7601,3/1/18 12:22,jdoe6169
jdoe617_asset04421,Desktop,JSC,130.134.2.238,Win7 6.1.7601,3/1/18 12:18,jdoe617
jdoe6170_asset04422,Server,NSSC,198.117.13.63,Win2008R2 6.1.7601,3/1/18 12:22,jdoe6170
jdoe6171_asset04423,Server,NSSC,198.117.13.61,Win2008R2 6.1.7601,3/1/18 12:23,jdoe6171
jdoe6177_asset04424,Server,NSSC,198.117.13.30,Win2012R2 6.3.9600,3/1/18 12:22,jdoe6177
jdoe6178_asset04425,Server,NSSC,198.117.13.31,Win2012R2 6.3.9600,3/1/18 12:22,jdoe6178
jdoe6179_asset04426,Server,NSSC,198.117.13.52,Win2012R2 6.3.9600,3/1/18 12:28,jdoe6179
jdoe618_asset04427,Desktop,JSC,130.134.1.103,Win7 6.1.7601,3/1/18 12:19,jdoe618
jdoe6180_asset04428,Server,NSSC,198.117.13.38,Win2012R2 6.3.9600,3/1/18 12:22,jdoe6180
jdoe6181_asset04429,Server,NSSC,198.117.13.39,Win2012R2 6.3.9600,3/1/18 12:22,jdoe6181
jdoe6182_asset04430,Server,NSSC,198.117.13.29,Win2008R2 6.1.7601,3/1/18 12:20,jdoe6182
jdoe6183_asset04431,Server,NSSC,198.117.13.34,Win2012R2 6.3.9600,3/1/18 12:22,jdoe6183
jdoe6184_asset04432,Server,NSSC,198.117.13.50,Win2008R2 6.1.7601,3/1/18 12:23,jdoe6184
jdoe6185_asset04433,Server,NSSC,198.117.13.56,Win2008R2 6.1.7601,3/1/18 12:23,jdoe6185
jdoe6186_asset04434,Server,NSSC,198.117.13.43,Win2008R2 6.1.7601,3/1/18 12:18,jdoe6186
jdoe619_asset04435,Desktop,JSC,130.134.1.169,Win7 6.1.7601,3/1/18 12:19,jdoe619
jdoe6191_asset04436,Desktop,NSSC,198.117.11.192,Win7 6.1.7601,3/1/18 12:21,jdoe6191
jdoe620_asset04437,Desktop,JSC,130.134.3.13,Win7 6.1.7601,3/1/18 12:21,jdoe620
jdoe6206_asset04438,Server,KSC,128.159.1.3,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:26,jdoe6206
jdoe6208_asset04439,Server,JSC,130.134.3.45,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:30,jdoe6208
jdoe6209_asset04440,Server,KSC,163.205.5.38,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:31,jdoe6209
jdoe621_asset04441,Desktop,JSC,130.134.1.150,Win7 6.1.7601,3/1/18 12:27,jdoe621
jdoe6210_asset04442,Server,JSC,130.134.3.32,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:29,jdoe6210
jdoe6213_asset04443,Server,JSC,130.134.3.33,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:28,jdoe6213
jdoe6215_asset04444,Server,JSC,130.134.3.34,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:21,jdoe6215
jdoe6217_asset04445,Server,JSC,130.134.3.132,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:21,jdoe6217
jdoe6219_asset04446,Server,KSC,128.159.1.2,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:29,jdoe6219
jdoe622_asset04447,Desktop,JSC,130.134.2.31,Win7 6.1.7601,3/1/18 12:22,jdoe622
jdoe6220_asset04448,Server,JSC,130.134.1.14,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:25,jdoe6220
jdoe6221_asset04449,Server,HQ,131.182.1.121,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:27,jdoe6221
jdoe6222_asset04450,Server,JSC,130.134.3.131,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:21,jdoe6222
jdoe6224_asset04451,Server,LARC,146.165.13.202,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:19,jdoe6224
jdoe6226_asset04452,Server,JSC,130.134.3.67,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:28,jdoe6226
jdoe6227_asset04453,Server,HQ,131.182.1.120,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:31,jdoe6227
jdoe623_asset04454,Desktop,JSC,130.134.2.109,Win7 6.1.7601,3/1/18 12:20,jdoe623
jdoe6230_asset04455,Server,AFRC,130.134.1.35,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:20,jdoe6230
jdoe6231_asset04456,Server,JSC,130.134.3.130,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:20,jdoe6231
jdoe6232_asset04457,Server,ARC,128.102.2.109,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:21,jdoe6232
jdoe6233_asset04458,Server,JSC,130.134.1.46,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:28,jdoe6233
jdoe6234_asset04459,Server,GSFC,128.154.1.53,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:29,jdoe6234
jdoe6237_asset04460,Server,NSSC,198.117.13.21,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:25,jdoe6237
jdoe624_asset04461,Desktop,JSC,130.134.2.92,Win7 6.1.7601,3/1/18 12:18,jdoe624
jdoe6242_asset04462,Server,JSC,130.134.3.87,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:31,jdoe6242
jdoe6245_asset04463,Server,HQ,131.182.1.2,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:21,jdoe6245
jdoe6248_asset04464,Server,AFRC,130.134.1.40,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:20,jdoe6248
jdoe6249_asset04465,Server,JSC,130.134.3.129,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:28,jdoe6249
jdoe625_asset04466,Desktop,JSC,130.134.1.111,Win7 6.1.7601,3/1/18 12:18,jdoe625
jdoe6250_asset04467,Server,ARC,128.102.1.9,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:21,jdoe6250
jdoe6253_asset04468,Server,KSC,163.205.5.50,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:21,jdoe6253
jdoe6255_asset04469,Server,JSC,130.134.1.47,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:21,jdoe6255
jdoe6256_asset04470,Server,GSFC,128.154.1.90,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:21,jdoe6256
jdoe6257_asset04471,Server,SSC,148.114.50.9,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:20,jdoe6257
jdoe626_asset04472,Desktop,JSC,130.134.2.194,Win7 6.1.7601,3/1/18 12:23,jdoe626
jdoe6261_asset04473,Server,NSSC,198.117.13.20,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:28,jdoe6261
jdoe6264_asset04474,Server,LARC,146.165.7.46,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:28,jdoe6264
jdoe6266_asset04475,Server,JSC,130.134.3.47,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:30,jdoe6266
jdoe6268_asset04476,Server,HQ,131.182.1.5,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:21,jdoe6268
jdoe627_asset04477,Desktop,JSC,130.134.1.144,Win7 6.1.7601,3/1/18 12:18,jdoe627
jdoe6272_asset04478,Server,AFRC,130.134.1.39,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:19,jdoe6272
jdoe6273_asset04479,Server,JSC,130.134.3.128,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.13.2.el6.x86_64),3/1/18 12:21,jdoe6273
jdoe6276_asset04480,Server,NSSC,198.117.13.81,Win2008R2 6.1.7601,3/1/18 12:22,jdoe6276
jdoe6277_asset04481,Server,NSSC,198.117.13.80,Win2008R2 6.1.7601,3/1/18 12:21,jdoe6277
jdoe6278_asset04482,Server,NSSC,198.117.13.78,Win2012R2 6.3.9600,3/1/18 12:21,jdoe6278
jdoe6279_asset04483,Server,NSSC,198.117.13.75,Win2012R2 6.3.9600,3/1/18 12:19,jdoe6279
jdoe628_asset04484,Desktop,JSC,130.134.2.239,Win7 6.1.7601,3/1/18 12:30,jdoe628
jdoe6280_asset04485,Server,NSSC,198.117.13.83,Win2012R2 6.3.9600,3/1/18 12:21,jdoe6280
jdoe6284_asset04486,Laptop,ARC,128.102.3.201,Win7 6.1.7601,2/28/18 17:22,jdoe6284
jdoe6288_asset04487,Server,ARC,128.102.1.56,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:10,jdoe6288
jdoe629_asset04488,Desktop,JSC,130.134.1.96,Win7 6.1.7601,3/1/18 12:22,jdoe629
jdoe6293_asset04489,Server,ARC,128.102.1.217,Linux CentOS 6.9 (2.6.32-696.16.1.el6.x86_64),3/1/18 12:31,jdoe6293
jdoe6297_asset04490,Server,HQ,131.182.1.123,Win2008R2 6.1.7601,3/1/18 12:20,jdoe6297
jdoe6298_asset04491,Server,HQ,131.182.1.83,Linux Red Hat Enterprise Server 7.4 (3.10.0-693.17.1.el7.x86_64),3/1/18 12:31,jdoe6298
jdoe630_asset04492,Desktop,JSC,130.134.1.22,Win7 6.1.7601,3/1/18 12:26,jdoe630
jdoe631_asset04493,Desktop,JSC,130.134.1.215,Win7 6.1.7601,3/1/18 12:22,jdoe631
jdoe632_asset04494,Desktop,JSC,130.134.1.224,Win7 6.1.7601,3/1/18 12:22,jdoe632
jdoe633_asset04495,Desktop,JSC,130.134.1.112,Win7 6.1.7601,3/1/18 12:22,jdoe633
jdoe6331_asset04496,Desktop,LARC,146.165.7.197,Mac OS X 10.11.6 (15G19009),3/1/18 12:02,jdoe6331
jdoe6332_asset04497,Desktop,LARC,146.165.7.199,Mac OS X 10.11.6 (15G19009),3/1/18 12:23,jdoe6332
jdoe6333_asset04498,Desktop,LARC,146.165.7.180,Mac OS X 10.11.6 (15G19009),3/1/18 12:28,jdoe6333
jdoe6334_asset04499,Desktop,LARC,146.165.7.193,Mac OS X 10.11.6 (15G19009),3/1/18 12:23,jdoe6334
jdoe6337_asset04500,Desktop,ARC,128.102.3.195,Mac OS X 10.12.6 (16G1212),3/1/18 12:25,jdoe6337
jdoe6338_asset04501,Desktop,JSC,130.134.3.100,Win10 10.0.15063.850 (1703),3/1/18 12:21,jdoe6338
jdoe634_asset04502,Desktop,JSC,130.134.1.221,Win7 6.1.7601,3/1/18 12:23,jdoe634
jdoe6344_asset04503,Desktop,ARC,128.102.1.192,Win7 6.1.7601,3/1/18 12:25,jdoe6344
jdoe635_asset04504,Desktop,JSC,130.134.2.208,Win7 6.1.7601,3/1/18 12:18,jdoe635
jdoe6351_asset04505,Desktop,ARC,128.102.1.132,Mac OS X 10.12.6 (16G29),3/1/18 12:25,jdoe6351
jdoe6354_asset04506,Server,JSC,130.134.3.181,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:31,jdoe6354
jdoe6355_asset04507,Server,JSC,130.134.3.180,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:22,jdoe6355
jdoe6356_asset04508,Server,JSC,130.134.3.179,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:29,jdoe6356
jdoe6357_asset04509,Server,JSC,130.134.3.178,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:30,jdoe6357
jdoe6358_asset04510,Server,JSC,130.134.3.177,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:30,jdoe6358
jdoe6359_asset04511,Server,JSC,130.134.3.176,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:14,jdoe6359
jdoe636_asset04512,Desktop,JSC,130.134.1.197,Win7 6.1.7601,3/1/18 12:29,jdoe636
jdoe6360_asset04513,Server,JSC,130.134.3.175,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:13,jdoe6360
jdoe6361_asset04514,Server,JSC,130.134.3.174,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:25,jdoe6361
jdoe6362_asset04515,Server,JSC,130.134.3.173,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:28,jdoe6362
jdoe6363_asset04516,Server,JSC,130.134.3.172,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:30,jdoe6363
jdoe6364_asset04517,Server,JSC,130.134.3.171,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:21,jdoe6364
jdoe6365_asset04518,Server,JSC,130.134.3.170,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:30,jdoe6365
jdoe6366_asset04519,Server,JSC,130.134.3.169,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:10,jdoe6366
jdoe6367_asset04520,Server,JSC,130.134.3.168,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:14,jdoe6367
jdoe6368_asset04521,Server,JSC,130.134.3.167,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:20,jdoe6368
jdoe6369_asset04522,Server,JSC,130.134.3.166,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:16,jdoe6369
jdoe637_asset04523,Desktop,JSC,130.134.1.166,Win7 6.1.7601,3/1/18 12:23,jdoe637
jdoe6370_asset04524,Server,JSC,130.134.3.165,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:17,jdoe6370
jdoe6371_asset04525,Server,JSC,130.134.3.164,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:11,jdoe6371
jdoe6372_asset04526,Server,JSC,130.134.3.163,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:31,jdoe6372
jdoe6373_asset04527,Server,JSC,130.134.3.162,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:31,jdoe6373
jdoe6374_asset04528,Server,JSC,130.134.3.161,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:27,jdoe6374
jdoe6375_asset04529,Server,JSC,130.134.3.160,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:23,jdoe6375
jdoe6376_asset04530,Server,JSC,130.134.3.159,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:11,jdoe6376
jdoe6377_asset04531,Server,JSC,130.134.3.158,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:17,jdoe6377
jdoe6378_asset04532,Server,JSC,130.134.3.157,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:14,jdoe6378
jdoe6379_asset04533,Server,JSC,130.134.3.156,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:23,jdoe6379
jdoe638_asset04534,Desktop,JSC,130.134.1.40,Win7 6.1.7601,3/1/18 12:20,jdoe638
jdoe6380_asset04535,Server,JSC,130.134.3.155,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:15,jdoe6380
jdoe6381_asset04536,Server,JSC,130.134.3.154,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:09,jdoe6381
jdoe6382_asset04537,Server,JSC,130.134.3.153,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:31,jdoe6382
jdoe6383_asset04538,Server,JSC,130.134.3.152,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:28,jdoe6383
jdoe6384_asset04539,Server,JSC,130.134.3.151,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:18,jdoe6384
jdoe6385_asset04540,Server,JSC,130.134.3.150,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:14,jdoe6385
jdoe6386_asset04541,Server,JSC,130.134.3.149,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:31,jdoe6386
jdoe6387_asset04542,Server,JSC,130.134.3.148,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:20,jdoe6387
jdoe6388_asset04543,Server,JSC,130.134.3.147,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:26,jdoe6388
jdoe6389_asset04544,Server,JSC,130.134.3.146,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:11,jdoe6389
jdoe639_asset04545,Desktop,JSC,130.134.1.165,Win7 6.1.7601,3/1/18 12:21,jdoe639
jdoe6390_asset04546,Server,JSC,130.134.3.145,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:26,jdoe6390
jdoe6391_asset04547,Server,JSC,130.134.3.144,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:26,jdoe6391
jdoe6392_asset04548,Server,JSC,130.134.3.143,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:20,jdoe6392
jdoe6393_asset04549,Server,JSC,130.134.3.142,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:31,jdoe6393
jdoe6394_asset04550,Server,JSC,130.134.3.141,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:24,jdoe6394
jdoe6395_asset04551,Server,JSC,130.134.3.140,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:14,jdoe6395
jdoe6396_asset04552,Server,JSC,130.134.3.139,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:29,jdoe6396
jdoe6397_asset04553,Server,JSC,130.134.3.138,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:15,jdoe6397
jdoe6398_asset04554,Server,JSC,130.134.3.137,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:21,jdoe6398
jdoe6399_asset04555,Server,JSC,130.134.3.136,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:19,jdoe6399
jdoe640_asset04556,Desktop,JSC,130.134.1.29,Win7 6.1.7601,3/1/18 12:21,jdoe640
jdoe6400_asset04557,Server,JSC,130.134.3.135,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:28,jdoe6400
jdoe6401_asset04558,Server,JSC,130.134.3.134,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:11,jdoe6401
jdoe6402_asset04559,Server,JSC,130.134.3.133,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:31,jdoe6402
jdoe6403_asset04560,Desktop,ARC,128.102.3.226,Win7 6.1.7601,3/1/18 11:59,jdoe6403
