duration,local_orig,ts,IP Address,uid,id_orig_port,id_resp_host,id_resp_port,orig_ip_bytes,local_resp,orig_mac,orig_bytes,resp_ip_bytes,resp_mac,proto,missed_bytes,service,orig_pkts,history,resp_bytes,conn_state,resp_pkts,resp_geoip.timezone,resp_geoip.area_code,resp_geoip.continent_code,resp_geoip.real_region_name,resp_geoip.ip,resp_geoip.country_name,resp_geoip.latitude,resp_geoip.country_code2,resp_geoip.longitude,resp_geoip.dma_code,resp_geoip.city_name,resp_geoip.country_code3,resp_geoip.postal_code
73.4144,T,1478022381,198.117.11.154,Crqlfm2YwKvOMkP7O3,44232,52.86.123.247,80,2720,F,9c:d9:17:40:bf:f8,2336,2226,08:bd:43:8a:7d:59,tcp,0,http,7,ShADadf,1906,S3,6,America/New_York,302,NA,Delaware,52.86.123.247,United States,39.5645,US,-75.597,504,Wilmington,USA,DE
77.9575,T,1478023979,128.102.1.35,CGskbL21CES7EHps14,40269,54.221.192.185,80,3171,F,9c:d9:17:40:bf:f8,2747,550,08:bd:43:8a:7d:59,tcp,0,http,8,ShADadfF,178,SF,7,America/New_York,732,NA,New Jersey,54.221.192.185,United States,40.5525,US,-74.2915,501,Woodbridge,USA,NJ
80.8371,T,1478127402,146.165.7.69,CQnaasnVNOccNFWLg,47259,50.19.218.211,80,558,F,9c:d9:17:40:bf:f8,238,432,08:bd:43:8a:7d:59,tcp,0,http,6,ShADadfF,164,SF,5,America/New_York,703,NA,Virginia,50.19.218.211,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
82.5985,T,1478096117,130.134.1.210,CbHLMbqJrXLrHP3r1,49176,104.67.220.24,80,848,F,10:a5:d0:4b:03:94,540,2509,08:bd:43:8a:7d:59,tcp,0,http,6,ShADadfR,2189,RSTO,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83.1768,T,1478098709,146.165.85.61,CQtZ9N1XzzCJ1Bcz0g,37457,216.58.194.78,80,1352,F,10:a5:d0:4b:03:94,531,820,08:bd:43:8a:7d:59,tcp,0,http,12,ShADadFf,249,SF,9,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
84.7768,T,1478049796,146.165.13.154,COa7O93heq136lMJK1,41880,107.20.148.82,80,2578,F,9c:d9:17:40:bf:f8,1998,5900,08:bd:43:8a:7d:59,tcp,0,http,11,ShADadf,5424,S3,9,America/New_York,703,NA,Virginia,107.20.148.82,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
86.3392,T,1478022278,198.117.13.225,C68i7o2npkJssu8Kh,42111,54.175.169.52,80,4165,F,9c:d9:17:40:bf:f8,3533,1100,08:bd:43:8a:7d:59,tcp,0,http,12,ShADadfF,676,SF,8,America/New_York,732,NA,New Jersey,54.175.169.52,United States,40.5525,US,-74.2915,501,Woodbridge,USA,NJ
86.3825,T,1478049780,128.154.2.75,C92WfB2r2WqeYgR3Y2,43225,54.175.169.52,80,22955,F,9c:d9:17:40:bf:f8,19099,56836,08:bd:43:8a:7d:59,tcp,0,http,74,ShADadf,53656,S3,61,America/New_York,732,NA,New Jersey,54.175.169.52,United States,40.5525,US,-74.2915,501,Woodbridge,USA,NJ
96.9276,T,1478022279,128.154.1.77,CglJAZ2BtMdAK78xna,48335,216.58.218.130,80,13740,F,9c:d9:17:40:bf:f8,10532,5314,08:bd:43:8a:7d:59,tcp,0,http,31,ShADadFfR,4904,SF,16,America/Los_Angeles,650,NA,California,216.58.218.130,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
98.7906,T,1478022299,163.206.7.140,CIJmSv4ZiPoPIBVGx8,45745,54.148.151.184,80,7810,F,9c:d9:17:40:bf:f8,7178,2189,08:bd:43:8a:7d:59,tcp,0,http,12,ShADadfF,1713,SF,9,America/New_York,732,NA,New Jersey,54.148.151.184,United States,40.5525,US,-74.2915,501,Woodbridge,USA,NJ
114.0504,T,1478097212,128.154.2.143,CCmmE81CMRKOgEytIj,52990,216.58.194.78,80,497,F,10:a5:d0:4b:03:94,177,299,08:bd:43:8a:7d:59,tcp,0,http,6,ShADadFf,83,SF,4,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
119.027,T,1478022282,198.117.11.158,CmFGEz4ADB3kVNonW2,46874,66.162.13.10,80,1167,F,9c:d9:17:40:bf:f8,535,12651,08:bd:43:8a:7d:59,tcp,0,http,12,ShADdr,12083,RSTR,11,America/New_York,336,NA,North Carolina,66.162.13.10,United States,36.0714,US,-79.7679,518,Greensboro,USA,NC
120.3152,T,1478022283,128.102.1.141,Cb720f42RzmSLn8ra5,43067,54.230.122.178,80,2253,F,9c:d9:17:40:bf:f8,477,40606,08:bd:43:8a:7d:59,tcp,0,http,34,ShADadfF,38934,SF,32,America/Los_Angeles,206,NA,Washington,54.230.122.178,United States,47.6344,US,-122.3422,819,Seattle,USA,WA
120.6045,T,1478022315,128.102.3.142,CslLps448yLkL7xEv3,38892,54.230.122.61,80,1100,F,9c:d9:17:40:bf:f8,456,10497,08:bd:43:8a:7d:59,tcp,0,http,12,ShADadf,9865,S3,12,America/Los_Angeles,206,NA,Washington,54.230.122.61,United States,47.6344,US,-122.3422,819,Seattle,USA,WA
124.5745,T,1478022287,128.154.1.195,C3faRg2Z2CHG4ujeoe,37764,54.230.206.28,80,734,F,9c:d9:17:40:bf:f8,402,635,08:bd:43:8a:7d:59,tcp,0,http,6,ShADadfF,315,SF,6,America/Los_Angeles,206,NA,Washington,54.230.206.28,United States,47.6344,US,-122.3422,819,Seattle,USA,WA
133.8693,T,1478022300,148.114.22.130,CEyzgq33fMjqIecom8,45603,52.3.12.245,80,1590,F,9c:d9:17:40:bf:f8,1270,1008,08:bd:43:8a:7d:59,tcp,0,http,6,ShADdr,804,RSTR,4,America/New_York,302,NA,Delaware,52.3.12.245,United States,39.5645,US,-75.597,504,Wilmington,USA,DE
151.2844,T,1478022324,130.134.3.94,C2KTz72ldEzg6iHmbj,39859,54.243.33.67,80,5187,F,9c:d9:17:40:bf:f8,3983,3266,08:bd:43:8a:7d:59,tcp,0,http,23,ShADadf,2530,S3,14,America/New_York,703,NA,Virginia,54.243.33.67,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
166.2144,T,1478034397,198.117.13.34,CqIMyk2PgzvJu879bi,47669,50.19.248.225,80,788,F,9c:d9:17:40:bf:f8,364,401,08:bd:43:8a:7d:59,tcp,0,http,8,ShADadfF,185,SF,4,America/New_York,703,NA,Virginia,50.19.248.225,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
167.4248,T,1478042817,128.154.1.203,C6xigh4e5CkFsaelW5,45092,54.221.192.185,80,1927,F,9c:d9:17:40:bf:f8,1451,394,08:bd:43:8a:7d:59,tcp,0,http,9,ShADadfF,178,SF,4,America/New_York,732,NA,New Jersey,54.221.192.185,United States,40.5525,US,-74.2915,501,Woodbridge,USA,NJ
180.4641,T,1478026851,128.102.1.107,CUFKOH3jQpKvJUE9Q8,39183,50.19.218.211,80,1256,F,9c:d9:17:40:bf:f8,728,638,08:bd:43:8a:7d:59,tcp,0,http,10,ShADadfF,370,SF,5,America/New_York,703,NA,Virginia,50.19.218.211,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
181.4598,T,1478098796,163.205.5.115,CTlRNC1CtK7ZcUx9hb,38630,216.58.194.78,80,497,F,10:a5:d0:4b:03:94,177,299,08:bd:43:8a:7d:59,tcp,0,http,6,ShADadFf,83,SF,4,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
184.1873,T,1478049836,128.102.3.232,C9ibvr2AXqpCJBQF98,48180,149.174.67.72,80,2039,F,9c:d9:17:40:bf:f8,1819,800,08:bd:43:8a:7d:59,tcp,0,http,5,ShADadr,628,RSTR,4,NA,0,NA,NA,149.174.67.72,United States,38,US,-97,0,NA,USA,NA
185.8687,T,1478022293,198.117.13.20,CqfuvL2GzBvsAxrOz6,43336,52.203.82.50,80,84222,F,9c:d9:17:40:bf:f8,77036,9440,08:bd:43:8a:7d:59,tcp,0,http,128,ShADadf,5040,S3,84,America/New_York,302,NA,Delaware,52.203.82.50,United States,39.5645,US,-75.597,504,Wilmington,USA,DE
187.7862,T,1478113358,131.182.11.78,CyzWg73xXjfRbj8Abf,42066,50.19.218.211,80,736,F,9c:d9:17:40:bf:f8,364,401,08:bd:43:8a:7d:59,tcp,0,http,7,ShADadfF,185,SF,4,America/New_York,703,NA,Virginia,50.19.218.211,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
240.0549,T,1478047829,198.117.13.180,CHSGGo0pr5Y0imGTf,44520,216.58.194.78,80,444,F,9c:d9:17:40:bf:f8,188,299,08:bd:43:8a:7d:59,tcp,0,http,5,ShADadfR,83,RSTO,4,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
240.1655,T,1478049523,131.182.10.222,Cs3WtB3RlmQjaHzrG2,44152,216.58.194.78,80,444,F,9c:d9:17:40:bf:f8,188,299,08:bd:43:8a:7d:59,tcp,0,http,5,ShADadfR,83,RSTO,4,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
240.2385,T,1478024126,146.165.13.63,C5hHie3LZYLhmoWCEe,40327,216.58.194.98,80,1093,F,9c:d9:17:40:bf:f8,825,708,08:bd:43:8a:7d:59,tcp,0,http,5,ShADadf,492,S3,4,America/Los_Angeles,650,NA,California,216.58.194.98,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
240.2673,T,1478046945,163.206.7.13,CGdpgDORNxcxKLvnl,40176,216.58.194.78,80,520,F,9c:d9:17:40:bf:f8,188,351,08:bd:43:8a:7d:59,tcp,0,http,6,ShADadf,83,S3,5,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
240.2796,T,1478026300,128.159.1.242,CE1YPLVMcfQJZDWyb,49509,216.58.194.78,80,468,F,9c:d9:17:40:bf:f8,188,351,08:bd:43:8a:7d:59,tcp,0,http,5,ShADadf,83,S3,5,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
240.282,T,1478100125,130.134.19.32,CuCqmw2N2EEOQ2sIb3,42271,216.58.194.78,80,520,F,9c:d9:17:40:bf:f8,188,351,08:bd:43:8a:7d:59,tcp,0,http,6,ShADadf,83,S3,5,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
240.3556,T,1478126901,198.117.13.3,C3UeeNJWYg1FC0KFk,44040,216.58.194.78,80,485,F,9c:d9:17:40:bf:f8,217,351,08:bd:43:8a:7d:59,tcp,0,http,5,ShADadf,83,S3,5,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
240.4989,T,1478036874,128.154.2.104,C2acdgryPsCTrNJL1,40626,216.58.194.78,80,532,F,9c:d9:17:40:bf:f8,188,403,08:bd:43:8a:7d:59,tcp,0,http,6,ShADadf,83,S3,6,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
240.5131,T,1478049780,128.154.1.146,Cq1Y3N2rqFoH2ExSP5,41548,216.58.194.72,80,1997,F,9c:d9:17:40:bf:f8,429,37068,08:bd:43:8a:7d:59,tcp,0,http,30,ShADadf,35500,S3,30,America/Los_Angeles,650,NA,California,216.58.194.72,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
240.5431,T,1478022273,130.134.3.55,CRymE58bpQLamOqse,40409,216.58.194.72,80,1948,F,9c:d9:17:40:bf:f8,380,37068,08:bd:43:8a:7d:59,tcp,0,http,30,ShADadf,35500,S3,30,America/Los_Angeles,650,NA,California,216.58.194.72,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
240.549,T,1478049829,128.102.3.108,ChnPOM1YLOWxS0CnBh,42366,107.178.254.65,80,973,F,9c:d9:17:40:bf:f8,693,940,08:bd:43:8a:7d:59,tcp,0,http,5,ShADadf,672,S3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.6327,T,1478049794,198.117.13.56,CCqyaw2Z92aNKoX237,38774,216.58.194.66,80,1014,F,9c:d9:17:40:bf:f8,746,465,08:bd:43:8a:7d:59,tcp,0,http,5,ShADadf,145,S3,6,America/Los_Angeles,650,NA,California,216.58.194.66,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
240.7137,T,1478096282,128.154.2.155,Cc6uon4pChnrYj7K6l,57076,216.58.194.78,80,457,F,10:a5:d0:4b:03:94,177,299,08:bd:43:8a:7d:59,tcp,0,http,5,ShADdf,83,S3,4,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
240.7259,T,1478022388,148.114.50.106,CJ0cFCnhC1hRhJbfc,48591,216.58.218.130,80,1060,F,9c:d9:17:40:bf:f8,792,658,08:bd:43:8a:7d:59,tcp,0,http,5,ShADadf,442,S3,4,America/Los_Angeles,650,NA,California,216.58.218.130,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
240.804,T,1478047368,146.165.13.69,Cpx6BHuD1fbRRYLe,38527,216.58.194.78,80,708,F,9c:d9:17:40:bf:f8,188,403,08:bd:43:8a:7d:59,tcp,0,http,6,ShADadf,83,S3,6,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
240.8718,T,1478096134,148.114.16.148,COJJN31KuLKgIOlYsl,36640,216.58.194.78,80,497,F,10:a5:d0:4b:03:94,177,359,08:bd:43:8a:7d:59,tcp,0,http,6,ShADadfR,83,RSTO,5,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
241.0422,T,1478184253,163.205.5.25,CYngwdjZod7nc4HTh,37222,216.58.194.78,80,456,F,9c:d9:17:40:bf:f8,188,299,08:bd:43:8a:7d:59,tcp,0,http,5,ShADadf,83,S3,4,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
251.814,T,1478190461,128.102.1.171,CIBhpl2V7NnNaGK3R7,41785,216.58.194.78,80,802,F,10:a5:d0:4b:03:94,354,538,08:bd:43:8a:7d:59,tcp,0,http,8,ShADadf,166,S3,7,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
253.9353,T,1478096112,146.165.7.88,COcOYn1Xf8kzC2ronc,42200,216.58.194.78,80,794,F,10:a5:d0:4b:03:94,354,538,08:bd:43:8a:7d:59,tcp,0,http,9,ShADadfR,166,RSTO,7,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
255.8257,T,1478022292,146.165.85.30,CstHRa1RMNNOlWrckk,44108,216.58.194.70,80,1262,F,9c:d9:17:40:bf:f8,878,733,08:bd:43:8a:7d:59,tcp,0,http,7,ShADadf,413,S3,6,America/Los_Angeles,650,NA,California,216.58.194.70,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
259.6814,T,1478112360,146.165.7.229,Cett1jTVbNLeL7Lue,37712,50.19.248.225,80,1736,F,9c:d9:17:40:bf:f8,1092,1112,08:bd:43:8a:7d:59,tcp,0,http,12,ShADadfF,555,SF,7,America/New_York,703,NA,Virginia,50.19.248.225,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
300.1585,T,1478126399,130.134.2.182,CrlHEsFrkGLm3HgIg,39801,216.58.194.78,80,508,F,9c:d9:17:40:bf:f8,188,339,08:bd:43:8a:7d:59,tcp,0,http,6,ShADadfFr,83,SF,5,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
306.5924,T,1478108407,146.165.13.46,CWlyva4Lv9RP9eWPN6,48105,103.235.47.74,80,799,F,9c:d9:17:40:bf:f8,435,1709,08:bd:43:8a:7d:59,tcp,0,http,8,ShADadfF,483,SF,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312.0549,T,1478096147,128.102.1.216,CI0aCtmYjP3wwr7Cg,35859,216.58.194.78,80,1288,F,10:a5:d0:4b:03:94,708,704,08:bd:43:8a:7d:59,tcp,0,http,11,ShADadf,332,S3,7,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
313.629,T,1478049780,198.117.13.121,CBRgfm3PYIaTI5DWo2,41124,173.192.220.64,80,5006,F,9c:d9:17:40:bf:f8,4506,3173,08:bd:43:8a:7d:59,tcp,0,http,12,ShADadr,2729,RSTR,11,America/Chicago,972,NA,Texas,173.192.220.64,United States,32.9299,US,-96.8353,623,Dallas,USA,TX
324.7593,T,1478022336,131.182.1.31,CoJyMQ2Dy7SeM4Bpv5,38586,199.187.193.1,80,8072,F,9c:d9:17:40:bf:f8,7284,1958,08:bd:43:8a:7d:59,tcp,0,http,15,ShADadr,1238,RSTR,14,America/Montreal,NA,NA,Quebec,199.187.193.1,Canada,45.5,CA,-73.5833,NA,Montreal,CAN,QC
334.2793,T,1478022309,128.159.1.115,Ce8igRfUXpGsO4St4,37356,216.58.194.74,80,6660,F,9c:d9:17:40:bf:f8,5768,1745,08:bd:43:8a:7d:59,tcp,0,http,17,ShADadf,1113,S3,12,America/Los_Angeles,650,NA,California,216.58.194.74,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
367.863,T,1478099950,148.114.22.97,CZTcOtTwNKCBn6HDg,53516,216.58.194.78,80,1364,F,10:a5:d0:4b:03:94,708,808,08:bd:43:8a:7d:59,tcp,0,http,12,ShADadf,332,S3,9,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0812,T,1478043313,146.165.7.163,C1hdIh17tdzrQSvZOl,41823,216.58.194.68,443,728,F,9c:d9:17:40:bf:f8,304,4094,08:bd:43:8a:7d:59,tcp,0,ssl,8,ShADadR,3774,RSTO,6,America/Los_Angeles,650,NA,California,216.58.194.68,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0814,T,1478096235,148.114.22.141,CdKWP22LysLOOwEJKg,48292,216.58.194.83,443,462,F,10:a5:d0:4b:03:94,194,216,08:bd:43:8a:7d:59,tcp,0,ssl,5,ShADafF,0,SF,4,America/Los_Angeles,650,NA,California,216.58.194.83,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.1017,T,1478034434,198.117.13.182,Cz8ETQ3x7vatzxb3R,48235,23.216.55.106,443,1361,F,9c:d9:17:40:bf:f8,781,7115,08:bd:43:8a:7d:59,tcp,0,ssl,11,ShADad,6587,S1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.1142,T,1478029508,198.117.13.204,CgZKMs1n9npwvMCAIi,48042,216.58.194.78,443,764,F,9c:d9:17:40:bf:f8,288,5012,08:bd:43:8a:7d:59,tcp,0,ssl,9,ShADadR,4536,RSTO,9,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.1533,T,1478105356,130.134.3.88,CLoFcDnQ2Cc3bNUnl,49736,31.13.65.3,443,1476,F,9c:d9:17:40:bf:f8,1104,438,08:bd:43:8a:7d:59,tcp,0,ssl,7,ShADad,170,S1,5,Europe/Dublin,NA,EU,NA,31.13.65.3,Ireland,53,IE,-8,NA,NA,IRL,NA
0.1539,T,1478049629,130.134.1.118,CiLLIJ2Uwd2iInx5M6,49013,31.13.65.3,443,1232,F,9c:d9:17:40:bf:f8,757,554,08:bd:43:8a:7d:59,tcp,0,ssl,8,ShADad,170,S1,7,Europe/Dublin,NA,EU,NA,31.13.65.3,Ireland,53,IE,-8,NA,NA,IRL,NA
0.1675,T,1478101289,148.114.16.199,Ceq3A827gzRkdCBi3f,47374,107.20.199.167,443,689,F,10:a5:d0:4b:03:94,265,3446,08:bd:43:8a:7d:59,tcp,0,ssl,8,ShADadR,3178,RSTO,5,America/New_York,703,NA,Virginia,107.20.199.167,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0.1683,T,1478098464,130.134.3.229,CmVjya4Vusq2acLGpl,44227,216.58.194.78,443,1924,F,10:a5:d0:4b:03:94,1448,2240,08:bd:43:8a:7d:59,tcp,0,ssl,9,ShADadfR,1816,RSTO,8,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.1692,T,1478096235,131.182.1.91,C0429a1Lxn8apY9bAj,49546,216.58.194.68,443,888,F,10:a5:d0:4b:03:94,308,3948,08:bd:43:8a:7d:59,tcp,0,ssl,11,ShADadFf,3576,SF,7,America/Los_Angeles,650,NA,California,216.58.194.68,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.1721,T,1478098146,131.182.1.115,CYSJhQ2LD49os5m4z5,37389,216.58.194.78,443,1892,F,10:a5:d0:4b:03:94,1428,2240,08:bd:43:8a:7d:59,tcp,0,ssl,9,ShADadfRR,1816,RSTO,8,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.174,T,1478098720,130.134.19.128,COkmPi33KkjQcw0ZB9,43728,216.58.194.78,443,1909,F,10:a5:d0:4b:03:94,1433,2236,08:bd:43:8a:7d:59,tcp,0,ssl,9,ShADadfR,1812,RSTO,8,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.1753,T,1478098085,146.165.85.25,C4ye1f1M4SyKhtKw4d,43837,216.58.194.78,443,1944,F,10:a5:d0:4b:03:94,1284,6385,08:bd:43:8a:7d:59,tcp,0,ssl,13,ShADadfFR,5909,SF,9,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.1774,T,1478098368,130.134.2.59,COTacy42za9WXlxQ03,50927,216.58.194.78,443,1951,F,10:a5:d0:4b:03:94,1475,2240,08:bd:43:8a:7d:59,tcp,0,ssl,9,ShADadfR,1816,RSTO,8,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.179,T,1478186870,128.102.3.46,CWKz1sS2pKG9trotf,48586,40.97.92.242,443,797,F,9c:d9:17:40:bf:f8,377,6244,08:bd:43:8a:7d:59,tcp,0,ssl,10,ShADadFr,5872,RSTR,9,America/Indianapolis,317,NA,Indiana,40.97.92.242,United States,39.7795,US,-86.1328,527,Indianapolis,USA,IN
0.1793,T,1478097862,128.154.2.147,Cjk8FVjgdy7kLr72k,44270,216.58.194.78,443,1961,F,10:a5:d0:4b:03:94,1445,2236,08:bd:43:8a:7d:59,tcp,0,ssl,10,ShADadfRR,1812,RSTO,8,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.1795,T,1478028440,128.154.1.149,CHO4cD4w3uJhtf6Cn3,38220,40.97.165.50,443,550,F,9c:d9:17:40:bf:f8,210,6089,08:bd:43:8a:7d:59,tcp,0,ssl,8,ShADadR,5797,RSTO,7,America/Indianapolis,317,NA,Indiana,40.97.165.50,United States,39.7795,US,-86.1328,527,Indianapolis,USA,IN
0.1797,T,1478098445,130.134.1.22,C6KNt04WuOSgCbliN6,60360,216.58.194.78,443,1894,F,10:a5:d0:4b:03:94,1418,2236,08:bd:43:8a:7d:59,tcp,0,ssl,9,ShADadfR,1812,RSTO,8,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.1843,T,1478096557,128.102.3.39,C3lpQ93x5eYYUTvY4,52893,216.58.194.78,443,1957,F,10:a5:d0:4b:03:94,1453,2236,08:bd:43:8a:7d:59,tcp,0,ssl,10,ShADadfFR,1812,SF,8,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.1863,T,1478097410,198.117.13.209,CeJWSl4ZanLrX3I9E4,48422,216.58.194.78,443,1978,F,10:a5:d0:4b:03:94,1474,2240,08:bd:43:8a:7d:59,tcp,0,ssl,10,ShADadfFR,1816,SF,8,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.1871,T,1478045687,146.165.13.94,CFbOAZYYTCjG2Zkhd,39248,31.13.65.34,443,1258,F,9c:d9:17:40:bf:f8,886,572,08:bd:43:8a:7d:59,tcp,0,ssl,7,ShADad,304,S1,5,Europe/Dublin,NA,EU,NA,31.13.65.34,Ireland,53,IE,-8,NA,NA,IRL,NA
0.1891,T,1478097900,130.134.19.65,CTBW8F3B33C8YnAi6i,53765,216.58.194.78,443,1938,F,10:a5:d0:4b:03:94,1462,2240,08:bd:43:8a:7d:59,tcp,0,ssl,9,ShADadfR,1816,RSTO,8,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.1949,T,1478096313,128.102.3.178,CcJ2TxnStVLgg1Jdf,33305,54.243.227.117,443,689,F,10:a5:d0:4b:03:94,265,3446,08:bd:43:8a:7d:59,tcp,0,ssl,8,ShADadR,3178,RSTO,5,America/New_York,703,NA,Virginia,54.243.227.117,United States,39.0437,US,-77.4875,511,Ashburn,USA,VA
0.1957,T,1478034462,198.117.13.85,CCP2vQ3UIIJtU5kXRa,47147,184.29.189.59,443,1952,F,9c:d9:17:40:bf:f8,1424,6680,08:bd:43:8a:7d:59,tcp,0,ssl,10,ShADad,6256,S1,8,America/New_York,617,NA,Massachusetts,184.29.189.59,United States,42.3626,US,-71.0843,506,Cambridge,USA,MA
0.2026,T,1478098418,148.114.50.86,CZlY8hpcjHOV8ay2e,41465,216.58.194.78,443,1893,F,10:a5:d0:4b:03:94,1261,6381,08:bd:43:8a:7d:59,tcp,0,ssl,12,ShADadfR,5905,RSTO,9,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.2031,T,1478096415,198.117.13.55,CSOfkx1E2QylGLAvVl,48064,216.58.194.78,443,1939,F,10:a5:d0:4b:03:94,1435,2240,08:bd:43:8a:7d:59,tcp,0,ssl,10,ShADadfFR,1816,SF,8,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.2041,T,1478043313,198.117.13.9,C7mrRWJDTxNdUmpWj,37683,216.58.194.78,443,889,F,9c:d9:17:40:bf:f8,309,4422,08:bd:43:8a:7d:59,tcp,0,ssl,11,ShADadFf,4050,SF,7,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.2092,T,1478097621,198.117.13.82,Czl7Wo28BSSZvOWkC7,51039,216.58.194.78,443,1869,F,10:a5:d0:4b:03:94,1237,6388,08:bd:43:8a:7d:59,tcp,0,ssl,12,ShADadfR,5912,RSTO,9,America/Los_Angeles,650,NA,California,216.58.194.78,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.2093,T,1478110523,128.102.1.154,CbThDM2et2MKraXkeb,42047,132.245.60.2,443,797,F,9c:d9:17:40:bf:f8,377,6244,08:bd:43:8a:7d:59,tcp,0,ssl,10,ShADadFr,5872,RSTR,9,NA,0,NA,NA,132.245.60.2,United States,38,US,-97,0,NA,USA,NA
